"polygon_id","B_mean","G_mean","R_mean","RE_mean","NIR_mean","TIR_mean","B_median","G_median","R_median","RE_median","NIR_median","TIR_median","B_sd","G_sd","R_sd","RE_sd","NIR_sd","TIR_sd","B_min","G_min","R_min","RE_min","NIR_min","TIR_min","B_max","G_max","R_max","RE_max","NIR_max","TIR_max","date","image_name"
4,0.0146417150807501,0.0380912048020298,0.0157474003376856,0.104771603460089,0.291377072692478,28.5826971306711,0.0157947018742561,0.0415339171886444,0.0168575905263424,0.11470852792263,0.31529700756073,28.5900020599365,0.00505934994471522,0.0124873734067792,0.00627846596623364,0.0358506058385151,0.0848900823192996,0.22000175215272,0.00126028177328408,0.00448974687606096,0.00111498241312802,0.00841500144451857,0.0320421382784843,28.0400009155273,0.0271777547895908,0.0667002201080322,0.0396921150386333,0.185230359435081,0.462911486625671,29.8499851226807,2024-07-26,"20240726_saillon_Ortho.tif"
1,0.0159764119902892,0.0420813824331426,0.0162591315957965,0.135496025389555,0.47049393152704,27.6733020603413,0.015493047889322,0.0421048048883677,0.0157995307818055,0.136199317872524,0.468413859605789,27.7099990844727,0.00510586511270829,0.0112614581463474,0.00595673095082193,0.0349100218183101,0.0852115062560109,0.259133512947415,0.00328904530033469,0.00984710175544024,0.00278183096088469,0.0337589681148529,0.181054770946503,27.0699996948242,0.033087469637394,0.0819369032979012,0.0414987467229366,0.253967434167862,0.734890401363373,28.1599998474121,2024-08-06,"20240806_saillon_Ortho.tif"
2,0.0167925376525148,0.0525285849169263,0.0189689116137269,0.144835073725132,0.360642723412367,26.4530650067666,0.0170808266848326,0.0550458319485188,0.0190254766494036,0.153335601091385,0.384564518928528,26.3999996185303,0.00601437208716464,0.01970642186818,0.00761529828675672,0.0548063672225842,0.113035338261428,0.331794628550731,0.00203230232000351,0.00564849842339754,0.00186002277769148,0.0151147320866585,0.0576467365026474,25.8500003814697,0.0409395359456539,0.112509086728096,0.104118451476097,0.290958315134048,0.589216530323029,27.6399993896484,2024-08-06,"20240806_saillon_Ortho.tif"
3,0.0186730214157918,0.0434714709563802,0.0199702555317587,0.117494574485657,0.382192539401973,28.2834833725293,0.0183533830568194,0.0434750095009804,0.0194053277373314,0.117444090545177,0.391618177294731,28.2999992370605,0.00600298778220307,0.013718299198933,0.0075085470248273,0.0391203439310273,0.104286491685392,0.122672875471573,0.00568484468385577,0.0128816328942776,0.00472472561523318,0.0297998394817114,0.112031199038029,27.8600006103516,0.0366019643843174,0.0805921405553818,0.0440966859459877,0.21760992705822,0.628027617931366,28.5699996948242,2024-08-06,"20240806_saillon_Ortho.tif"
4,0.0179338679215513,0.0455394295642439,0.0185553688102832,0.12685163992672,0.377478342388685,28.8765538516411,0.0178468450903893,0.04494509100914,0.0181907154619694,0.124837227165699,0.375083148479462,28.9699993133545,0.00584580423932308,0.0143437505005325,0.00747591826732896,0.0399707787931843,0.092797868003032,0.301334401169493,0.00483452063053846,0.0136454124003649,0.00269715860486031,0.0396163389086723,0.154602885246277,27.7000007629395,0.0391354039311409,0.0843942910432816,0.079872652888298,0.237193256616592,0.598617911338806,29.1900005340576,2024-08-06,"20240806_saillon_Ortho.tif"
1,0.013625723260968,0.0368358693783152,0.0145818624085253,0.118942311211508,0.390039353832907,31.2998408095691,0.0140740261413157,0.0379450581967831,0.0150073892436922,0.122939605265856,0.399896681308746,31.2999992370605,0.00457892290059644,0.0118679772990655,0.00583271741158936,0.0377958704974826,0.0812682333847706,0.160964125940721,0.00245308130979538,0.00774500193074346,0.00169272301718593,0.0261094402521849,0.150421947240829,30.75,0.028240917250514,0.0668903142213821,0.0331156961619854,0.215651586651802,0.570896863937378,31.9099998474121,2024-08-13,"20240813_saillon_Ortho.tif"
2,0.0166277930361598,0.0519428828473318,0.0193175948288719,0.142803151879593,0.338703088752014,28.1159804062395,0.0176692884415388,0.0561425723135471,0.0203052675351501,0.156118281185627,0.370156720280647,28.2099990844727,0.00580201259695475,0.0190248951337105,0.0073632674415101,0.0533303131936931,0.106887031724394,0.374797133190559,0.00173664826434106,0.00408028019592166,0.00133694708347321,0.00993867591023445,0.0461065880954266,27.2900009155273,0.0316369086503983,0.095321998000145,0.0434860251843929,0.252593457698822,0.537478685379028,30.1699981689453,2024-08-13,"20240813_saillon_Ortho.tif"
3,0.0179497395980419,0.0427092693795507,0.0199915028595347,0.114411844865096,0.347645312800091,29.6639101659035,0.0186159452423453,0.0454923454672098,0.020830687135458,0.122613355517387,0.367224156856537,29.6950006484985,0.00577969208192583,0.0138010665653072,0.00726625569200063,0.0382265477855438,0.0977041354584538,0.258113913548168,0.0061515374109149,0.0139544894918799,0.00437197601422668,0.0324361957609653,0.116748325526714,29.0499992370605,0.0364787951111794,0.0751505866646767,0.0409225709736347,0.204981803894043,0.545078754425049,36.0099906921387,2024-08-13,"20240813_saillon_Ortho.tif"
4,0.0158626183327777,0.041446634355912,0.0172044852099,0.116412272958269,0.334362356199808,29.6226059316279,0.0167077025398612,0.0430591404438019,0.0177065897732973,0.122166492044926,0.349653363227844,29.6399993896484,0.0054976094649414,0.0140004955257184,0.00743361183437516,0.0402680821136404,0.0890988237794651,0.191431967176725,0.00333650945685804,0.00951332971453667,0.00284031103365123,0.0301825758069754,0.119532570242882,29.1000003814697,0.0355116464197636,0.073805145919323,0.0672529265284538,0.203369721770287,0.536722481250763,30.1800003051758,2024-08-13,"20240813_saillon_Ortho.tif"
1,0.00808170982885973,0.0217183641261789,0.00817510602702933,0.0668747177728464,0.22540038819013,26.635752561952,0.00653932243585587,0.0181406904011965,0.00635245046578348,0.0558136720210314,0.200383134186268,26.4500007629395,0.00551616039672046,0.0142823210088647,0.00628573091418946,0.0428451887381602,0.0942622284561611,0.585351979270959,0.00162892346270382,0.00487293396145105,0.0010011192644015,0.0148746911436319,0.0841114446520805,25.6599998474121,0.0313508175313473,0.0743870139122009,0.0326658673584461,0.195252254605293,0.502289831638336,28.2399997711182,2024-08-20,"20240820_saillon_Ortho.tif"
2,0.00818000205189622,0.0253472697195996,0.00869983397278702,0.0687321111104185,0.177767976213114,26.0683857073103,0.00619661132805049,0.0191798070445657,0.00571697019040585,0.0503352787345648,0.147912308573723,26.2199993133545,0.00541807890596721,0.0173622282300955,0.0071944865599504,0.048946974901519,0.0909812586241057,0.640036883329999,0.00104613101575524,0.00275935884565115,0.000985077931545675,0.00637818686664104,0.0289698764681816,23.8600025177002,0.026900852099061,0.0798041522502899,0.0368059724569321,0.225234016776085,0.462847828865051,27,2024-08-20,"20240820_saillon_Ortho.tif"
3,0.0162838921992208,0.0373405833262344,0.018330492231715,0.0956075119741885,0.268148362241876,27.6137776998039,0.0165157690644264,0.0379608832299709,0.0188276059925556,0.0982627421617508,0.279661983251572,27.6000003814697,0.00543652994595011,0.0126863576592524,0.0071404837489743,0.0363526372693256,0.0906076851939305,0.129041658778951,0.00415846472606063,0.0102909132838249,0.00302602956071496,0.015094505622983,0.0619942024350166,27.2299995422363,0.0319241657853127,0.0687220320105553,0.037815123796463,0.181763887405396,0.471487611532211,28.1900005340576,2024-08-20,"20240820_saillon_Ortho.tif"
4,0.0100863999564443,0.0253839091541629,0.0100046668685893,0.0676839525405823,0.203215926903866,27.3454125589795,0.00779527402482927,0.0194924538955092,0.0071009173989296,0.0502947922796011,0.16655770689249,27.3099994659424,0.00559562580116579,0.0139108883973293,0.00686942219397296,0.0399871499724598,0.0888348995113465,0.311631477936144,0.00244979420676827,0.00643691746518016,0.00125756161287427,0.0145652890205383,0.0651645064353943,26.6000003814697,0.0271558444947004,0.0651077404618263,0.0381906926631927,0.18822056055069,0.44926705956459,27.8999996185303,2024-08-20,"20240820_saillon_Ortho.tif"
1,0.0148391211571219,0.0393995356554788,0.0153744833453518,0.122844256769427,0.395178778172284,30.3616534506763,0.0148953255265951,0.0403129309415817,0.0154480300843716,0.125816881656647,0.400980085134506,30.4699993133545,0.00463653921624194,0.0112420698702614,0.00567348085448825,0.0346652637747272,0.0731498255798284,0.394215078528463,0.00378958997316658,0.0116274384781718,0.00269065028987825,0.0294991582632065,0.140423938632011,29.4599990844727,0.0294808391481638,0.0771250203251839,0.0336734876036644,0.215170323848724,0.580398797988892,31.0699996948242,2024-08-28,"20240828_saillon_Ortho.tif"
2,0.0167947838146632,0.0509396620555536,0.0189913269818205,0.138490417854893,0.3289631511454,28.7578245002345,0.0173269705846906,0.053617874160409,0.0192326661199331,0.147360615432262,0.351649656891823,28.9899959564209,0.00539077307034439,0.0173878755183289,0.00682576774237857,0.0484380354462656,0.0973466533003643,0.551601784803632,0.00238330173306167,0.00515509629622102,0.00188499258365482,0.0110400598496199,0.0453315898776054,27.8600025177002,0.0334565378725529,0.0981175526976585,0.0441766045987606,0.254010766744614,0.537731885910034,29.8399887084961,2024-08-28,"20240828_saillon_Ortho.tif"
3,0.0203115327883279,0.0469233118960013,0.0222386529102611,0.122406280565386,0.352697577895597,28.3823541609446,0.0210801484063268,0.0496433023363352,0.0228210613131523,0.13119762390852,0.37559050321579,28.3400001525879,0.00641485573738887,0.015069954862782,0.0082243823335375,0.0410597792372918,0.0990241446765425,0.168323381488456,0.00547186611220241,0.0122901275753975,0.00476414896547794,0.0309669710695744,0.110045917332172,28.0900020599365,0.0414812453091145,0.0819312855601311,0.0500166267156601,0.216194838285446,0.534075438976288,29.3399906158447,2024-08-28,"20240828_saillon_Ortho.tif"
4,0.0181013144980915,0.0458388861601188,0.018794069412489,0.123904919643857,0.337382781074471,28.2657943365334,0.0186092797666788,0.0471422411501408,0.0189392156898975,0.128766849637032,0.348890125751495,28.2700004577637,0.00578720886723184,0.0144560950436539,0.00769907619727081,0.0406511025240913,0.0858479700655363,0.123769916827005,0.00534202856943011,0.0133116040378809,0.00386154185980558,0.0279714018106461,0.0910654962062836,27.980001449585,0.0339991562068462,0.0793597102165222,0.0795671045780182,0.227433055639267,0.534030199050903,28.6199970245361,2024-08-28,"20240828_saillon_Ortho.tif"
1,0.0100873219889912,0.0267786214329606,0.0106907484547368,0.084970540162556,0.264816910949897,28.2418041377165,0.00888352934271097,0.0223720064386725,0.00902216881513596,0.0691518783569336,0.220159195363522,28.0599994659424,0.00569515761364017,0.0162768118441617,0.00691540789392476,0.0556788020255591,0.140945776192078,0.53896596830456,0.00201863492839038,0.00575214438140392,0.0012536778813228,0.0191254168748856,0.0855515971779823,27.6499996185303,0.032525572925806,0.0865351185202599,0.0430442355573177,0.287380963563919,0.756576359272003,29.4300003051758,2024-09-03,"20240903_saillon_Ortho.tif"
2,0.0156640095959344,0.0468726938654161,0.018344391843182,0.132832077507405,0.310238386178533,25.8608599991826,0.0152511168271303,0.0461025163531303,0.0176983643323183,0.134070321917534,0.318985939025879,26.2900009155273,0.00532712759282764,0.0172797983026798,0.00722971401621166,0.0493539679942661,0.0927609876173507,0.738629073800292,0.00193486898206174,0.00418505119159818,0.00189463107381016,0.00994666386395693,0.0367181934416294,24.4099998474121,0.0379800647497177,0.104309119284153,0.0462594106793404,0.263841599225998,0.56972461938858,26.9099979400635,2024-09-03,"20240903_saillon_Ortho.tif"
3,0.0191650823443585,0.0437334621693784,0.0216309317090781,0.119399528486344,0.331312429200237,29.7214708073934,0.0193941537290812,0.0443531945347786,0.0216790586709976,0.122866362333298,0.345945879817009,29.7900009155273,0.00611904135799196,0.0146982284458239,0.00753646436857163,0.042415216644282,0.101491998199319,0.246214548707709,0.00629212288185954,0.0149184009060264,0.00653595710173249,0.0333392545580864,0.107130102813244,29.2299995422363,0.0379969924688339,0.0774344354867935,0.0427340641617775,0.219376012682915,0.551525354385376,31.2899951934814,2024-09-03,"20240903_saillon_Ortho.tif"
4,0.0118746280788409,0.0290455962140172,0.0123416962355355,0.0772663914800287,0.217733864888865,29.5509498527323,0.0111975301988423,0.0276432884857059,0.0112998466938734,0.0728798508644104,0.210583552718163,29.5100002288818,0.0041119683064106,0.0103809873096985,0.00510379619952998,0.0294605095152002,0.063514264676584,0.638053222273185,0.00337649369612336,0.00934745371341705,0.00283281225711107,0.0181583538651466,0.0539384819567204,28.7399997711182,0.0268654879182577,0.0720292329788208,0.0440027937293053,0.218410402536392,0.477053821086884,31.7800006866455,2024-09-03,"20240903_saillon_Ortho.tif"
1,0.0120402348255145,0.0340829410034386,0.0134588376746343,0.109818991199167,0.346653733416455,17.4417492534061,0.0119032589718699,0.0344595089554787,0.0133924838155508,0.111042536795139,0.358384668827057,17.3799991607666,0.00384190799947334,0.0107815605923112,0.00473232577204408,0.032079009355757,0.0701375686002973,0.277583610545121,0.00215316982939839,0.00853948853909969,0.00321088521741331,0.0298882350325584,0.124753497540951,17.1100006103516,0.0276797469705343,0.0803629383444786,0.0408461950719357,0.211558908224106,0.499148011207581,18.6199760437012,2024-09-13,"20240913_saillon_Ortho.tif"
2,0.0132321929346705,0.0413140026261017,0.0160335395864227,0.120152554065643,0.268389125943445,17.7453472512228,0.0132971038110554,0.0417617298662663,0.0158991049975157,0.124059252440929,0.279062792658806,18.3199996948242,0.00394517252120851,0.013424101300917,0.00542893482048545,0.0392872063433878,0.0694995511086749,0.898885109670336,0.00191305531188846,0.00466581899672747,0.00233289692550898,0.00869084615260363,0.0413044095039368,15.8400058746338,0.0265386532992125,0.0782100036740303,0.0345598012208939,0.220282420516014,0.426863431930542,18.8499889373779,2024-09-13,"20240913_saillon_Ortho.tif"
3,0.0187948112934828,0.0424829696499122,0.0210142471008779,0.115749851441942,0.32184647258992,18.4452833636602,0.0183988325297832,0.0422745291143656,0.0201864698901772,0.117043223232031,0.330030545592308,18.4200000762939,0.00562828870458828,0.0131511803233992,0.00688571777455118,0.0380710126955671,0.0865856142330188,0.107458430218993,0.00726349931210279,0.0175787415355444,0.00751447211951017,0.0360790826380253,0.107779040932655,18.2700004577637,0.0366810373961926,0.0857048034667969,0.043932382017374,0.224284291267395,0.529451131820679,18.7099990844727,2024-09-13,"20240913_saillon_Ortho.tif"
4,0.0170598134909775,0.0432275080685916,0.0189428715236193,0.121502842548407,0.314703977435362,18.3566706834101,0.017158929258585,0.043382678180933,0.0184921342879534,0.122173950076103,0.320465713739395,18.4500007629395,0.00578682225044372,0.0147602456875468,0.00755248624077256,0.0421991540178559,0.0836803335792167,0.33498959537742,0.00327283819206059,0.00826210435479879,0.00347179686650634,0.0210805740207434,0.0641040652990341,17.2700004577637,0.0334196500480175,0.0947171077132225,0.0661311149597168,0.236458286643028,0.501369297504425,18.7000007629395,2024-09-13,"20240913_saillon_Ortho.tif"
1,0.0139835367050061,0.0395891694569339,0.0153952558067006,0.131185734843214,0.397953961808234,24.9432582132022,0.013999187387526,0.0403833277523518,0.0153123568743467,0.133103743195534,0.401888221502304,24.8700008392334,0.00484329859210818,0.0120093268278589,0.00618540045494753,0.0400570636618173,0.0781205420189104,0.369290460389651,0.00278342794626951,0.0091505004093051,0.00192364514805377,0.0319886691868305,0.144037023186684,24.0799999237061,0.0385872162878513,0.0758530423045158,0.0407422222197056,0.259114444255829,0.605586409568787,25.6000003814697,2024-09-20,"20240920_saillon_Ortho.tif"
2,0.0154424355220736,0.0490024370901091,0.0188434914483182,0.141911288337749,0.32689232788065,22.8095438666093,0.0155626400373876,0.050770215690136,0.0190425552427769,0.147168323397636,0.345318958163261,22.8600006103516,0.00570511856588416,0.0179110438033133,0.00779106389334885,0.0538693548418336,0.0990640309108147,0.30028694938512,0.00151922879740596,0.00411244900897145,0.00147694128099829,0.0090699065476656,0.0434247627854347,22.2100009918213,0.0363865718245506,0.106927834451199,0.0427068695425987,0.271088063716888,0.592388391494751,24.9099617004395,2024-09-20,"20240920_saillon_Ortho.tif"
3,0.019214683891239,0.0465390566725807,0.0220477968136501,0.127631204669193,0.348242769532173,24.3991952183979,0.0194897195324302,0.0481586176902056,0.0220979442819953,0.134072370827198,0.362921074032784,24.4400005340576,0.00766816284784348,0.0182887235271588,0.0095323100071676,0.0513331149840614,0.113551033621543,0.130262545820639,0.00404620915651321,0.0104330535978079,0.00387501926161349,0.0298609510064125,0.0961622595787048,24.0100002288818,0.042228814214468,0.0949348211288452,0.0500926040112972,0.252522081136703,0.599153995513916,24.7199993133545,2024-09-20,"20240920_saillon_Ortho.tif"
4,0.0166733559760889,0.0440880850350756,0.0180597804830149,0.122847495078631,0.314719392084685,24.801809304176,0.0166910896077752,0.0441661365330219,0.0174971334636211,0.122832547873259,0.319431558251381,24.8600006103516,0.00694716122696792,0.0177776362844595,0.00905475749180629,0.0518862117550249,0.0989058688824201,0.265029671409718,0.002444077283144,0.0079699931666255,0.0020358138717711,0.0178458597511053,0.0611335597932339,24.0100021362305,0.0351778529584408,0.093870148062706,0.0516146086156368,0.258789271116257,0.551424562931061,25.2399997711182,2024-09-20,"20240920_saillon_Ortho.tif"
1,0.0115056663712037,0.0349191583096453,0.0136680119168708,0.118001258854088,0.343608455849607,22.1524033893997,0.0108800549060106,0.0338076055049896,0.0127758830785751,0.114405013620853,0.337844520807266,22,0.00445707635818875,0.0119719044973613,0.00600604688976093,0.0390011750562228,0.0740587491567138,0.418467853412806,0.00241060904227197,0.00747817009687424,0.00185131642501801,0.0269565526396036,0.131331488490105,21.6800003051758,0.0310746636241674,0.0724175497889519,0.0396241620182991,0.245476484298706,0.575486361980438,23.3099994659424,2024-09-30,"20240930_saillon_Ortho.tif"
2,0.0144960556490134,0.0482417343600179,0.0207253027028453,0.1428130162522,0.322294202669801,22.3349122967636,0.0140533582307398,0.04749895632267,0.0199066186323762,0.14188963919878,0.330644309520721,22.3999996185303,0.00646669965095894,0.0217222682752374,0.0105464820072286,0.0653587637435371,0.123802216117285,0.368849861413233,0.000785634212661535,0.00249628396704793,0.00091234699357301,0.00510662281885743,0.0235056560486555,21.4300022125244,0.0402292981743813,0.111012890934944,0.0839339420199394,0.33293429017067,0.613932073116302,23.0100002288818,2024-09-30,"20240930_saillon_Ortho.tif"
3,0.0123152426593394,0.0310778144261955,0.0149435938909301,0.0856117461319082,0.222643808480352,23.1955833045642,0.0122923944145441,0.0313491020351648,0.0146622145548463,0.0874965600669384,0.230349510908127,23.1900005340576,0.00484112238580154,0.0124783745997112,0.00610039060301414,0.0349119364508951,0.0756369251073514,0.0647468328256374,0.00325672165490687,0.00922382716089487,0.003616166068241,0.0245747286826372,0.0771189481019974,23.0499992370605,0.0291692689061165,0.0717009082436562,0.0365980602800846,0.19065648317337,0.383617401123047,23.4099998474121,2024-09-30,"20240930_saillon_Ortho.tif"
4,0.007939970206457,0.0200896535946221,0.00806491980266732,0.0514588560659338,0.13166756687217,23.1153862881823,0.00774297304451466,0.0193457119166851,0.00760654779151082,0.0489165261387825,0.127467766404152,23.1399993896484,0.00293388745543486,0.00790737617926759,0.00370748514040107,0.0217908308305101,0.0449299937727134,0.443332038343055,0.00134176842402667,0.00383741105906665,0.0012778741074726,0.00841800309717655,0.031382717192173,22,0.0195242967456579,0.0504891574382782,0.0313954874873161,0.144732877612114,0.334827691316605,23.9500007629395,2024-09-30,"20240930_saillon_Ortho.tif"
1,0.0173542245671701,0.0617478936015736,0.055762808358132,0.206534301488324,0.466738022401371,21.943690466232,0.0163583206012845,0.0590206328779459,0.0533005576580763,0.199471466243267,0.455482825636864,21.7900009155273,0.00717571330901604,0.0229278619350561,0.0301114799640925,0.0709948214766146,0.114949704394041,0.505914797516598,0.00340019376017153,0.0177576560527086,0.0060548884794116,0.0607877895236015,0.161478638648987,21.5100002288818,0.0459157153964043,0.148274898529053,0.211178943514824,0.489378780126572,0.915957629680634,23.6599998474121,2024-10-21,"20241021_saillon_Ortho.tif"
2,0.0188505501110506,0.0529073938755651,0.0882955771930782,0.187151962682339,0.398578045046223,21.4304893023627,0.018293609842658,0.0508431885391474,0.0884989686310291,0.188919052481651,0.408134043216705,21.1200008392334,0.0076204571385353,0.0221463955000039,0.0393393902476698,0.0681188545813835,0.118590982805295,0.709900004081071,0.00232949038036168,0.0077682095579803,0.00445463415235281,0.0213050339370966,0.0638905689120293,20.4799995422363,0.0603309571743011,0.156936168670654,0.227933943271637,0.476702809333801,0.820947647094727,22.9699993133545,2024-10-21,"20241021_saillon_Ortho.tif"
3,0.0295572375557683,0.0775530699854518,0.0515688690784922,0.209234006392195,0.475221206761421,22.2887404421543,0.0290588438510895,0.0776704959571362,0.0496568195521832,0.213622264564037,0.489287421107292,22.3099994659424,0.0107018981227499,0.0264726144869262,0.0201974249053573,0.0695641557939891,0.138454127447013,0.152278628654715,0.00844389293342829,0.0258932262659073,0.0124753592535853,0.0768154934048653,0.181778714060783,21.2199993133545,0.0763237997889519,0.155626252293587,0.142898336052895,0.408392578363419,0.838781297206879,22.6200008392334,2024-10-21,"20241021_saillon_Ortho.tif"
4,0.0254728138637605,0.0726083676642161,0.0359184330722589,0.204555277790132,0.473558241691516,21.8588383134156,0.0255703618749976,0.0715627148747444,0.0344683509320021,0.198089860379696,0.466728881001472,21.9300003051758,0.0104710764993123,0.0298442928580235,0.0181838166185109,0.0838467686650142,0.14948851311891,0.190629457898133,0.00422448711469769,0.0160124413669109,0.00711612682789564,0.0401818826794624,0.106696806848049,21.3299999237061,0.0555437728762627,0.174884557723999,0.109867423772812,0.489225596189499,0.853098332881927,22.2000007629395,2024-10-21,"20241021_saillon_Ortho.tif"
